SaleID,Date,Branch,Category,Product,Quantity,UnitPrice,TotalSales,PaymentMethod
53584,9/13/2024,Nairobi,groceries,Opportunity,1,2000,2000,Cash
51692,8/1/1984,Mombasa,Personal Care,Mission,2,10000,20000,cash
51481,19-12-1992,,Snacks,Structure,20,10000,200000,cash
51644,8/6/2025,nakuru,Snacks,Like,1,10000,10000,Card
50607,10/14/2025,nakuru,Beverages,Court,1,2000,2000,M-Pesa
52004,5/31/2025, Kisumu ,groceries,Consider,,500,,M-Pesa
50206,6/10/2026,,Snacks,Pull,20,500,10000,cash
52227,3/7/2023,,Household,Audience,20,2000,40000,M-Pesa
53690,17-09-2022,Mombasa,Snacks,Professor,50,1000,50000,M-Pesa
50840,4/9/2026,,Beverages,Guess,1,1000,1000,M-Pesa
50074,9/29/2024,nakuru,Beverages,Economic,50,10000,500000,cash
52417,22-12-2023, Kisumu ,groceries,School,10,1000,10000,Card
52205,5/20/2026,Nairobi,Groceries,Field,50,500,25000,Cash
51950,24-12-1993,Mombasa,Personal Care,Garden,50,1000,50000,Cash
53139,2/1/2026,,Beverages,Choice,10,10000,100000,Card
53983,2/1/2026,Nairobi,Snacks,Central,,50,,Card
50441,5/10/2025,Nairobi,Beverages,Store,,50,,M-Pesa
51277,7/11/2024,,Household,National,10,500,5000,Cash
53214,13-08-1997,Mombasa,Household,Economic,,250,,cash
50846,6/22/2025, Kisumu ,Snacks,Focus,20,10000,200000,M-Pesa
51647,27-10-1992,nakuru,groceries,Pass,1,100,100,M-Pesa
52749,3/5/2025,nakuru,groceries,Cultural,50,2000,100000,Card
52377,8/26/2025, Kisumu ,Snacks,Finish,50,100,5000,Cash
52850,7/2/2025,,Snacks,Because,1,50,50,cash
52419,7/5/2025,Mombasa,groceries,Question,20,100,2000,cash
51540,12/4/2024,Nairobi,Beverages,Project,1,,,cash
52214,9/20/2024,Nairobi,Personal Care,Behavior,10,100,1000,Cash
51792,2/12/2026,nakuru,Snacks,Consider,,10000,,Card
53903,6/12/2016,,groceries,Research,20,,,Cash
53780,26-02-2025,,Groceries,High,50,500,25000,cash
52270,18-11-2012,,Personal Care,Seek,1,,,cash
52125,4/27/2025,Mombasa,Beverages,Option,2,250,500,Cash
52249,1/7/2026,,Household,Collection,,2000,,Card
53385,16-10-2017,Nairobi,Beverages,Center,50,,,cash
52547,6/12/2025,Nairobi,Snacks,State,5,1000,5000,M-Pesa
52381,26-02-1970,Mombasa,groceries,Address,1,500,500,Card
53831,30-06-2000,Mombasa,Household,Rule,5,1000,5000,Card
51322,6/20/2024, Kisumu ,Household,Certainly,5,10000,50000,Card
51803,9/5/2009, Kisumu ,Snacks,Represent,2,10000,20000,Cash
50484,10/10/2024,,Household,Concern,20,250,5000,Cash
53706,24-02-1978,Nairobi,Groceries,Store,5,10000,50000,cash
50033,7/25/2024,nakuru,Snacks,Soon,5,50,250,Card
52049,2/10/2025,nakuru,Personal Care,Lawyer,10,250,2500,Cash
52073,20-05-1972,,Beverages,Chair,10,50,500,cash
53826,1/10/1974,nakuru,groceries,Operation,5,2000,10000,M-Pesa
50149,12/23/2024, Kisumu ,Personal Care,Day,10,100,1000,Card
52342,1/7/2026,Nairobi,Beverages,Fast,,10000,,Cash
50651,3/2/2026,Nairobi,Snacks,Necessary,50,100,5000,Cash
52932,2/6/2009,Mombasa,groceries,Key,1,250,250,cash
50542,2/27/2025, Kisumu ,Groceries,Cell,20,500,10000,Card
50865,4/4/1995,Nairobi,Beverages,Quickly,20,500,10000,cash
50626,9/30/2024,Nairobi,Beverages,Prevent,2,,,Cash
51064,12/31/2024,nakuru,Household,Goal,,50,,cash
50278,3/13/2025,Nairobi,groceries,Girl,20,10000,200000,Cash
50352,17-05-1979, Kisumu ,Beverages,That,,,,cash
53078,2/4/1991,Nairobi,Beverages,Begin,2,50,100,cash
51598,3/25/2025,,Household,Player,50,1000,50000,cash
50542,2/19/2025,Mombasa,Groceries,Child,,500,,Card
53041,11/30/2024,Nairobi,Beverages,Myself,20,1000,20000,Card
52433,15-02-1972, Kisumu ,Household,International,5,500,2500,Cash
52495,27-07-1972, Kisumu ,groceries,Show,5,1000,5000,Card
53264,12/4/2007,,Beverages,Treat,2,10000,20000,cash
52045,10/10/1995,,Household,Amount,10,2000,20000,cash
51954,2/21/2026,Nairobi,Snacks,Available,,1000,,Cash
50368,1/2/2025,,groceries,Note,5,500,2500,Cash
52009,26-12-2010,Mombasa,Snacks,Officer,1,1000,1000,Cash
50578,6/1/2026,nakuru,Household,Half,10,10000,100000,Cash
51900,9/2/2024,nakuru,Beverages,Key,20,250,5000,Cash
51006,11/3/1984,,Snacks,Amount,50,1000,50000,cash
52060,3/22/2025,,Beverages,Beat,20,2000,40000,Cash
50702,9/10/2011,,Groceries,Baby,,1000,,M-Pesa
52607,4/22/2025,Nairobi,Snacks,Support,20,250,5000,cash
52092,6/1/2025,,Snacks,Traditional,50,,,Card
52639,11/26/2025,,Snacks,Already,2,100,200,Cash
51455,6/3/2024,,Household,Everything,5,2000,10000,cash
50732,8/11/1986,,groceries,Challenge,5,,,Card
51197,1/19/2026,nakuru,Beverages,Imagine,20,250,5000,cash
51583,10/4/2024,Nairobi,Snacks,Then,,10000,,Card
53975,31-05-1971,nakuru,Snacks,Themselves,2,1000,2000,Card
53472,1/21/2025,nakuru,Household,Consider,1,2000,2000,Card
52879,1/4/2025,nakuru,Beverages,His,50,10000,500000,Cash
52096,1/9/2026,Mombasa,Snacks,Open,1,1000,1000,cash
51421,24-04-1992,,Personal Care,Will,5,,,Card
53486,29-01-1986,Mombasa,Snacks,Alone,,1000,,Cash
51648,14-06-2019,Mombasa,Snacks,Alone,5,1000,5000,M-Pesa
53517,11/3/2025,,Snacks,American,,10000,,Card
53038,3/4/1988,,Beverages,Open,1,1000,1000,M-Pesa
52994,12/15/2025,,Beverages,Table,2,100,200,cash
51275,6/11/2021,,Beverages,Cause,1,250,250,cash
53223,12/20/2024,,Groceries,Stage,10,2000,20000,M-Pesa
51419,6/12/2025,,Snacks,Phone,20,500,10000,cash
50340,10/2/2024,Mombasa,Groceries,Go,5,250,1250,Card
53395,27-03-1975,nakuru,Household,Agent,,50,,Cash
52264,6/21/2025,nakuru,Beverages,Share,10,,,M-Pesa
50765,31-03-2026, Kisumu ,groceries,Return,20,1000,20000,Card
53520,5/13/2026, Kisumu ,Snacks,At,1,100,100,cash
50153,7/1/2025,nakuru,groceries,Out,50,2000,100000,Cash
52704,11/7/1980, Kisumu ,Beverages,Source,1,2000,2000,Cash
52145,12/7/2016,,Personal Care,Own,5,10000,50000,Cash
52945,10/10/2025,,Household,Property,2,1000,2000,Card
51259,4/26/2025,Nairobi,Beverages,Follow,,50,,Card
50587,12/15/2024,,Household,Billion,10,,,Card
53828,11/22/2025,nakuru,Household,Baby,2,50,100,M-Pesa
52549,24-07-1996, Kisumu ,Household,Serious,1,250,250,Cash
52462,11/8/1996, Kisumu ,Household,Blood,1,250,250,M-Pesa
50713,23-03-1995,Mombasa,Groceries,Mission,1,2000,2000,Cash
50702,6/27/2025,,groceries,Like,10,2000,20000,cash
51499,5/7/2015,,Snacks,Woman,10,2000,20000,Cash
53176,21-03-1978,Mombasa,Groceries,Yes,10,500,5000,Card
52438,10/1/1998,Nairobi,Personal Care,Seek,50,50,2500,cash
53349,12/21/2025,Nairobi,Snacks,Foot,5,100,500,cash
52343,26-08-2001,,Personal Care,Bed,50,10000,500000,Cash
50572,5/18/2026,Nairobi,groceries,Pm,20,500,10000,Card
53997,10/11/1982,Mombasa,Groceries,Surface,20,,,cash
53556,2/23/2025,Nairobi,Personal Care,Government,10,,,M-Pesa
50990,1/12/2025,Mombasa,Groceries,Guess,5,1000,5000,M-Pesa
50158,10/15/2025,Mombasa,Snacks,Involve,1,,,M-Pesa
53729,27-11-1990,Nairobi,Household,Hand,1,1000,1000,Card
51461,18-03-1974,nakuru,Snacks,Daughter,5,50,250,M-Pesa
51563,5/1/2026,Mombasa,Groceries,Our,50,,,Card
53628,6/10/2026,,Groceries,Be,,250,,Cash
50509,4/2/2025,Nairobi,Groceries,Five,5,500,2500,cash
51457,15-10-2025, Kisumu ,Groceries,Pay,50,1000,50000,M-Pesa
53117,24-04-2017,,Household,Congress,10,2000,20000,M-Pesa
51970,12/2/2024,Nairobi,Groceries,Item,20,50,1000,M-Pesa
50721,10/16/2024,,Household,Certain,20,2000,40000,Cash
52500,1/3/2012,,Personal Care,Fill,,500,,Card
51098,24-12-1998,,Household,Themselves,5,50,250,cash
52485,28-05-1983,,Groceries,Control,5,10000,50000,Card
52119,10/16/2024,,Personal Care,Life,5,,,cash
51179,15-02-2016,,Beverages,Control,50,10000,500000,M-Pesa
52753,8/4/2024,nakuru,Groceries,Leave,5,1000,5000,Card
53340,10/12/2013,,groceries,Of,10,100,1000,M-Pesa
51360,13-03-1991,Mombasa,groceries,Technology,2,50,100,Card
53631,6/10/2026,Mombasa,groceries,Pretty,20,250,5000,Cash
53989,2/17/2025,Mombasa,Groceries,Exactly,10,100,1000,M-Pesa
53393,10/2/2025, Kisumu ,groceries,Address,2,2000,4000,cash
51938,5/15/2025,Mombasa,Beverages,Wrong,10,50,500,cash
51423,9/4/2024,,Snacks,Where,10,250,2500,cash
50593,22-02-2006,Mombasa,Household,Surface,5,,,M-Pesa
51882,20-10-2013, Kisumu ,Household,Degree,10,250,2500,Cash
53524,19-12-2007,,Household,Behind,2,2000,4000,Cash
52389,5/4/1982,,groceries,Only,20,,,Card
51869,29-03-1999,,Personal Care,Science,20,2000,40000,M-Pesa
51108,5/31/2025,,Personal Care,Player,1,100,100,M-Pesa
50014,10/8/1994,Mombasa,groceries,Whole,1,500,500,M-Pesa
53073,4/16/2026,nakuru,Household,Current,,100,,Cash
51754,11/8/2024,Mombasa,Household,Nature,50,2000,100000,cash
53879,10/10/1996, Kisumu ,Groceries,And,10,500,5000,Card
52740,13-02-1972,,Personal Care,Behavior,2,1000,2000,Cash
50039,11/16/2025,,Personal Care,Personal,5,250,1250,Card
52729,5/9/2025,,Beverages,Firm,2,,,cash
52165,6/12/2026, Kisumu ,Beverages,Political,,10000,,Card
53131,11/10/2024,nakuru,Groceries,Interesting,10,250,2500,Card
51171,2/14/2026,nakuru,Personal Care,School,2,10000,20000,cash
52616,14-02-1972,,Household,Operation,2,100,200,M-Pesa
50059,3/9/2025,nakuru,groceries,Information,10,250,2500,cash
53624,3/10/2026,nakuru,Beverages,Human,2,,,M-Pesa
53438,4/12/2004, Kisumu ,Beverages,Another,10,250,2500,M-Pesa
50803,5/3/2026,Nairobi,Beverages,Plant,5,500,2500,M-Pesa
52091,11/6/1999,,Beverages,Discussion,50,500,25000,cash
51542,31-08-2004,nakuru,Groceries,Discussion,50,10000,500000,cash
53421,4/4/2026,,Snacks,Later,50,100,5000,M-Pesa
53142,8/1/2024,,Snacks,After,1,,,cash
52062,9/6/1975,nakuru,Beverages,Month,,2000,,Card
52904,11/12/1977,nakuru,Personal Care,Camera,,250,,Cash
53728,5/12/2026,,Household,Before,2,500,1000,Cash
51902,7/30/2025,nakuru,Personal Care,Must,50,250,12500,M-Pesa
50002,27-02-1981,Nairobi,Groceries,Yeah,2,10000,20000,Cash
50584,3/11/2018, Kisumu ,Groceries,Goal,,1000,,cash
53010,2/26/2025,,Snacks,Apply,5,100,500,Cash
51477,3/21/2026,,Beverages,Market,,2000,,cash
53873,30-06-2018,,Personal Care,Sport,2,,,Card
52473,17-06-2016,nakuru,Snacks,Father,20,1000,20000,Card
50497,11/26/2024, Kisumu ,Snacks,Cost,50,10000,500000,Card
51419,12/10/2024,,Groceries,Place,50,2000,100000,cash
52488,8/5/2024,nakuru,Personal Care,Until,2,100,200,cash
53750,16-11-1986, Kisumu ,Personal Care,Family,10,100,1000,Cash
52176,6/23/2024,Nairobi,Personal Care,Wife,5,100,500,Card
53197,13-09-2017,Mombasa,Beverages,Reason,10,50,500,cash
53030,6/2/2025,,Groceries,Deal,50,100,5000,M-Pesa
50360,15-01-1985,,Personal Care,Southern,20,50,1000,M-Pesa
50997,7/19/2025,nakuru,Groceries,Voice,5,1000,5000,Cash
51658,7/16/2024,nakuru,groceries,Red,,1000,,Card
52712,6/7/2026,Nairobi,Beverages,Reach,10,250,2500,Cash
52530,7/10/1971,nakuru,groceries,From,,50,,M-Pesa
53653,17-02-1990,,Snacks,Special,2,500,1000,Card
50355,20-05-1991,Nairobi,Beverages,Station,1,100,100,M-Pesa
52210,8/25/2024,nakuru,Household,Pm,,50,,cash
50012,11/13/2025,Nairobi,Personal Care,Professional,10,250,2500,M-Pesa
52841,25-09-1998, Kisumu ,Personal Care,Whole,5,50,250,cash
51931,15-07-2017,,Beverages,Movement,20,250,5000,Card
51279,9/4/1991,Mombasa,groceries,Mind,20,500,10000,Cash
50071,6/1/2025, Kisumu ,Household,Source,50,500,25000,M-Pesa
50142,31-01-2023, Kisumu ,groceries,If,1,2000,2000,Cash
53781,22-12-2018,Nairobi,Personal Care,Film,2,250,500,cash
52971,31-07-1974,,Personal Care,Could,2,50,100,Cash
51968,12/19/2024,Nairobi,Snacks,Make,,,,M-Pesa
51535,2/3/1981,,Groceries,Three,20,2000,40000,cash
53583,7/5/2021, Kisumu ,Beverages,Later,,,,M-Pesa
52267,4/2/2026,,Personal Care,Truth,20,250,5000,Card
52544,4/21/2025,nakuru,Snacks,Care,,1000,,Card
52494,8/21/2025, Kisumu ,Groceries,Might,,,,M-Pesa
50724,10/5/2024,,groceries,Voice,10,2000,20000,Card
52428,5/1/1973,nakuru,Household,Set,50,50,2500,Card
53649,7/1/2024,,Personal Care,Fall,2,50,100,M-Pesa
50753,25-02-1984,,groceries,Center,2,100,200,Cash
53864,11/13/2024,Nairobi,Groceries,Factor,2,,,Card
51594,11/19/2025,Nairobi,Personal Care,Wish,50,100,5000,Cash
52218,9/12/2025,nakuru,Groceries,Election,5,1000,5000,Card
52796,24-03-2004,Nairobi,Groceries,Kind,20,50,1000,cash
51341,1/19/2026,Mombasa,Groceries,Actually,20,50,1000,M-Pesa
51083,26-08-1973,Nairobi,Household,More,10,,,M-Pesa
52609,31-07-2021,,groceries,Heavy,5,10000,50000,M-Pesa
53080,8/13/2024,nakuru,Beverages,Whatever,20,500,10000,Card
51363,7/23/2025,,groceries,Leave,1,50,50,M-Pesa
53227,9/21/2025,Nairobi,Groceries,Contain,50,250,12500,Card
50726,4/5/1989,Nairobi,Beverages,Each,5,2000,10000,Card
53689,4/7/1977,nakuru,Personal Care,Of,50,2000,100000,M-Pesa
51022,5/13/2026,,groceries,Small,5,250,1250,Cash
53650,8/3/2025, Kisumu ,groceries,However,20,10000,200000,M-Pesa
52964,7/9/2016, Kisumu ,Snacks,Although,50,2000,100000,Card
53910,15-04-2011,Nairobi,groceries,Rate,2,10000,20000,Cash
52299,12/27/2025,Mombasa,groceries,Special,,50,,M-Pesa
51090,5/12/2025,,Personal Care,Reduce,50,250,12500,Cash
53787,9/1/2024,Nairobi,groceries,Next,20,250,5000,M-Pesa
52005,9/29/2025,nakuru,Personal Care,Probably,5,10000,50000,cash
51504,3/9/2025, Kisumu ,Household,Father,1,250,250,Cash
51809,4/11/2013,Mombasa,Household,Drop,20,50,1000,Cash
51009,2/27/2026,nakuru,Household,Add,2,250,500,cash
52614,1/12/2025,,Beverages,Book,50,500,25000,cash
51704,28-11-2016,,Personal Care,Cup,20,500,10000,M-Pesa
53715,7/4/2024,,Beverages,Economic,50,500,25000,M-Pesa
51045,9/8/2025,Mombasa,groceries,Seven,50,500,25000,M-Pesa
52429,1/6/2025,,Beverages,Me,1,500,500,Cash
51927,4/10/2025,nakuru,Snacks,Act,1,2000,2000,Cash
53293,18-09-2024,Nairobi,Personal Care,Look,10,100,1000,Cash
51064,4/6/2020,nakuru,Groceries,Left,2,250,500,M-Pesa
52699,10/21/2025,Nairobi,Snacks,Painting,5,1000,5000,cash
52466,10/8/1984,,groceries,Less,20,50,1000,cash
52954,14-07-2024,Mombasa,groceries,Run,1,1000,1000,cash
50857,1/15/2025, Kisumu ,Groceries,Hospital,50,500,25000,M-Pesa
51551,11/18/2025,nakuru,Personal Care,Almost,10,250,2500,Card
52467,10/8/2025,Mombasa,Snacks,Enough,2,500,1000,M-Pesa
53708,20-03-2000,,Beverages,Assume,1,50,50,Card
53088,3/9/2025, Kisumu ,Household,Box,1,250,250,M-Pesa
51419,20-02-2002,Nairobi,groceries,Pretty,5,1000,5000,cash
53203,19-09-2021,,Snacks,Establish,10,500,5000,cash
53698,16-07-1989,nakuru,groceries,Arrive,1,250,250,Cash
50954,5/17/2026,,Household,Put,10,250,2500,Cash
53397,4/29/2026,Mombasa,groceries,Television,5,1000,5000,Cash
51120,7/6/2005,Nairobi,Beverages,Police,10,100,1000,Cash
52513,11/28/2024,Mombasa,Beverages,Pretty,5,50,250,M-Pesa
51206,11/10/2024,Nairobi,Beverages,Fine,5,,,Cash
52433,8/4/2025,nakuru,Snacks,Choice,50,,,Card
53725,13-01-1987,,Beverages,Station,2,50,100,M-Pesa
53747,29-03-2001,,Snacks,Fill,20,250,5000,Cash
52338,9/25/2025,,Beverages,Painting,20,2000,40000,M-Pesa
53597,12/5/1987, Kisumu ,Groceries,Reveal,5,100,500,M-Pesa
51219,2/7/2026,,Personal Care,Clearly,,500,,Card
52501,2/15/2025,,Household,Act,10,,,cash
51156,5/21/2026,,Groceries,Question,20,500,10000,cash
52656,5/10/1993,,groceries,Box,1,,,Cash
51087,8/8/2025,,Groceries,Store,20,2000,40000,M-Pesa
50430,11/26/2025,Mombasa,groceries,Budget,1,50,50,cash
50055,10/21/2024,Nairobi,Snacks,Eat,50,,,Cash
52608,9/21/2025,,Household,Name,5,50,250,cash
51532,29-05-1996, Kisumu ,Snacks,Speech,2,100,200,Card
50689,16-05-2019,,Household,Instead,50,10000,500000,cash
50731,30-11-1992, Kisumu ,Household,Office,10,2000,20000,Card
50171,9/5/2024,,Snacks,News,10,250,2500,Card
52930,6/13/2025,,Personal Care,Thousand,,500,,Card
53639,10/29/2025,Nairobi,Beverages,Among,1,2000,2000,Cash
52205,24-04-1973,,Beverages,Possible,5,2000,10000,Card
53328,1/8/2025, Kisumu ,Household,Serve,20,250,5000,Cash
52139,27-05-1999,,Household,Brother,50,10000,500000,cash
50296,10/12/2024,,Beverages,Identify,5,500,2500,Cash
50671,8/26/2025,Nairobi,Household,Contain,5,2000,10000,cash
53458,8/5/2024,,Household,Policy,20,,,M-Pesa
51361,7/12/2010,Mombasa,Snacks,Deep,20,50,1000,Card
51620,4/4/2026,nakuru,Personal Care,Degree,2,10000,20000,Cash
50455,13-04-2003, Kisumu ,Groceries,Indeed,20,500,10000,cash
50553,8/21/2025,,Beverages,Machine,,2000,,M-Pesa
52619,11/8/2025,Nairobi,Groceries,Simply,1,250,250,M-Pesa
53261,12/13/2025,nakuru,groceries,Policy,1,50,50,M-Pesa
51828,13-06-2021,,groceries,Also,1,,,cash
50266,5/24/2026,,Snacks,Traditional,1,2000,2000,Cash
50497,12/24/2024,,Groceries,Throughout,50,500,25000,M-Pesa
51357,2/10/2022, Kisumu ,groceries,Better,20,2000,40000,M-Pesa
50500,21-01-1998,Nairobi,Personal Care,Discussion,10,,,Cash
53527,6/7/2026, Kisumu ,Household,Clear,2,1000,2000,Cash
50145,5/7/2025,Mombasa,Groceries,Century,5,500,2500,Card
53204,6/9/1998,Mombasa,Snacks,Third,5,1000,5000,Cash
53963,5/10/2025,nakuru,Snacks,Attack,,500,,cash
52382,12/21/2024, Kisumu ,Personal Care,Series,1,250,250,Card
51502,12/17/2025,Mombasa,Groceries,Involve,2,250,500,Card
50396,22-04-2018,Nairobi,Groceries,Wide,10,500,5000,cash
50771,24-02-1997,Nairobi,groceries,Sense,,,,Cash
52283,4/9/2025,Nairobi,Snacks,Concern,50,50,2500,M-Pesa
52020,6/12/1990, Kisumu ,Household,News,5,250,1250,Cash
53385,5/18/2026,,Household,Water,20,250,5000,Cash
52955,21-01-2023,,groceries,Between,50,100,5000,Card
53348,29-08-2003, Kisumu ,Groceries,Democrat,5,50,250,cash
53524,8/4/1972,nakuru,groceries,Give,,,,Card
51584,11/9/2025, Kisumu ,Beverages,The,,,,Cash
53173,16-08-2021,Nairobi,Groceries,Hair,2,2000,4000,M-Pesa
50967,5/10/1973,nakuru,Beverages,Enjoy,10,1000,10000,Card
53477,9/5/2002, Kisumu ,Personal Care,Particular,1,,,cash
52382,16-01-2004, Kisumu ,groceries,Gun,10,100,1000,Cash
50382,11/20/2024,nakuru,Beverages,Billion,10,50,500,Cash
51151,9/18/2024,Mombasa,groceries,Since,10,500,5000,Cash
50131,8/23/2024,,Household,Sit,5,50,250,M-Pesa
50275,28-07-1980, Kisumu ,Groceries,Discussion,20,10000,200000,Card
51522,9/30/2024,,Groceries,After,5,2000,10000,Cash
51865,27-04-2006,Nairobi,Beverages,This,2,1000,2000,Cash
52992,3/4/1994,Nairobi,Groceries,Guy,50,10000,500000,M-Pesa
51688,4/1/2026,nakuru,groceries,Church,5,1000,5000,Cash
52636,1/5/2026,Nairobi,Beverages,Major,20,10000,200000,Card
51057,30-09-1999, Kisumu ,Beverages,Commercial,20,1000,20000,Card
52848,16-04-2023,,Groceries,Without,2,250,500,M-Pesa
52453,4/4/1973,nakuru,Household,Fire,2,500,1000,cash
50159,4/2/2026,nakuru,Household,Go,5,100,500,cash
52705,22-03-2021,nakuru,Snacks,Theory,5,10000,50000,M-Pesa
50470,16-06-1995, Kisumu ,Household,Couple,20,500,10000,Cash
51992,1/7/1973, Kisumu ,Snacks,Easy,2,1000,2000,M-Pesa
51491,5/21/2026,nakuru,Household,Common,20,,,Card
51184,14-03-1973,,Beverages,Say,2,50,100,Card
52209,10/7/2025,,Personal Care,Worry,,500,,Card
50627,10/8/2025, Kisumu ,Personal Care,Turn,50,250,12500,Card
51046,18-07-1998,Nairobi,Snacks,Lot,5,1000,5000,cash
50092,10/27/2025,Nairobi,Snacks,Near,5,500,2500,Card
52904,1/20/2025,Nairobi,Snacks,Consumer,2,500,1000,cash
53899,11/7/2002,Nairobi,Personal Care,High,10,500,5000,Card
53411,3/3/1993,,Groceries,Should,20,500,10000,Cash
52101,10/5/2024,,Beverages,Condition,2,50,100,M-Pesa
53014,6/12/2023, Kisumu ,Snacks,Market,50,,,M-Pesa
53919,12/2/1995,nakuru,groceries,Magazine,2,2000,4000,Card
50022,1/2/2015,nakuru,groceries,Return,,10000,,Cash
52061,11/13/2025,Nairobi,Snacks,Candidate,,1000,,M-Pesa
50002,9/1/2022,nakuru,Snacks,Large,,500,,Cash
51367,7/5/1974,nakuru,Beverages,Boy,50,500,25000,M-Pesa
53499,30-08-1979,,Household,Reason,1,2000,2000,cash
50693,2/1/2023,Nairobi,Snacks,Wonder,5,250,1250,cash
51418,4/2/2025,Nairobi,Household,Bit,5,2000,10000,Cash
52703,6/26/2024, Kisumu ,Household,Arm,1,2000,2000,M-Pesa
53239,4/19/2025,Nairobi,Personal Care,Treat,10,500,5000,Cash
50405,4/16/2026,Mombasa,groceries,List,50,1000,50000,Cash
51094,8/2/1990,,groceries,Of,1,500,500,Cash
53393,7/15/2025,nakuru,groceries,Off,50,500,25000,Cash
50344,21-01-2014,nakuru,Snacks,Candidate,10,500,5000,cash
53745,13-05-1981,Nairobi,Personal Care,Else,5,10000,50000,Cash
50449,6/4/2001,Mombasa,Groceries,Body,1,250,250,M-Pesa
50639,1/5/2026, Kisumu ,Personal Care,Red,2,1000,2000,Cash
52966,8/29/2025,Nairobi,Groceries,Of,,10000,,M-Pesa
50370,21-11-2017,,Household,Accept,10,,,M-Pesa
50614,11/29/2024, Kisumu ,Groceries,Manage,5,500,2500,Card
51463,27-01-2000,nakuru,Personal Care,Service,1,50,50,Card
53472,4/6/2020,,Household,Feeling,20,50,1000,Card
53663,16-04-2018,,Household,Yeah,20,2000,40000,M-Pesa
52184,4/10/2017,Nairobi,Household,Risk,,100,,Card
53873,20-11-1973,Mombasa,Beverages,Space,,1000,,M-Pesa
51897,3/8/2025,Nairobi,Groceries,Pattern,2,10000,20000,Cash
50661,7/7/2025,Mombasa,Groceries,Week,50,100,5000,M-Pesa
50248,23-11-2022,Nairobi,Snacks,Eight,5,10000,50000,Cash
53995,11/5/1995,,Household,Nature,50,250,12500,cash
52993,1/12/2026,Nairobi,Household,Discuss,20,2000,40000,M-Pesa
52958,9/24/2025,nakuru,Household,Federal,5,10000,50000,Card
52544,6/26/2025,,Snacks,Thing,5,2000,10000,Card
53566,11/8/1971,Nairobi,Groceries,Best,,10000,,Card
50231,3/31/2026,Nairobi,Snacks,Whether,1,10000,10000,Cash
52420,10/19/2024,,Groceries,Spend,,2000,,M-Pesa
52808,16-03-2003,,Household,Effort,50,500,25000,M-Pesa
53645,11/20/2025,,Personal Care,Kid,1,250,250,M-Pesa
51435,29-12-1970,Nairobi,Groceries,More,10,10000,100000,Card
53554,1/17/2026,Nairobi,Personal Care,Field,1,,,Card
50375,2/2/2025,,Household,Here,1,500,500,Card
51113,1/25/2026,Nairobi,groceries,Goal,2,,,cash
52848,5/4/2025,,groceries,Your,2,50,100,M-Pesa
53509,24-10-1990, Kisumu ,Snacks,Rule,5,50,250,cash
50483,12/16/2024,Nairobi,Personal Care,Through,10,10000,100000,Cash
50789,1/2/1999,Nairobi,groceries,Upon,50,,,Cash
53230,2/10/1975,Mombasa,Beverages,Degree,5,50,250,M-Pesa
53145,8/30/2024,,Personal Care,Back,1,2000,2000,cash
50841,7/7/1987,nakuru,Household,Central,5,100,500,M-Pesa
51993,23-08-2025,,Personal Care,Fish,1,10000,10000,cash
50692,2/5/1973,Nairobi,Snacks,Officer,,500,,Card
52715,4/5/2025,Nairobi,Beverages,Nice,1,100,100,cash
51489,11/26/2024,Mombasa,Household,Management,50,50,2500,M-Pesa
52645,3/9/2025,,groceries,Concern,,,,M-Pesa
53910,23-09-2010,,Snacks,Together,5,50,250,cash
52389,8/6/1985,Nairobi,Groceries,Wide,20,100,2000,Cash
50188,5/1/2026,nakuru,Personal Care,Tell,50,10000,500000,cash
52717,30-01-1991,,groceries,Commercial,,,,Card
50472,1/11/2026, Kisumu ,Groceries,Rather,10,2000,20000,cash
51689,7/22/2024, Kisumu ,Snacks,Tree,5,50,250,cash
51707,16-12-2011,nakuru,groceries,Career,10,,,cash
53774,7/1/2012,,Personal Care,Democrat,1,2000,2000,cash
53715,6/11/2026,,Beverages,Institution,10,250,2500,Cash
52345,16-12-1979,,Household,Form,5,50,250,Cash
52794,10/8/2022,,Groceries,Generation,10,500,5000,M-Pesa
50907,1/4/1973,Mombasa,Groceries,Center,5,250,1250,M-Pesa
52826,3/28/2026,Mombasa,Personal Care,Official,50,500,25000,Cash
50422,11/23/2025,,Snacks,Coach,1,2000,2000,Card
51257,16-11-2020,Nairobi,groceries,Difference,5,500,2500,M-Pesa
53980,4/23/2026, Kisumu ,Household,Glass,,250,,Cash
50902,12/1/2015,,Beverages,Hotel,5,2000,10000,M-Pesa
52835,6/9/2025,,Snacks,Themselves,20,100,2000,cash
53259,1/2/2025, Kisumu ,Household,Offer,10,100,1000,cash
51641,4/2/1980,,Beverages,Free,20,100,2000,Card
51344,3/11/2025,,Personal Care,Coach,10,500,5000,cash
53908,5/6/2026,,Snacks,Question,,1000,,Card
53386,6/8/2025, Kisumu ,Snacks,Environment,2,2000,4000,M-Pesa
50218,9/20/2024,nakuru,Groceries,Health,1,10000,10000,Card
52435,2/12/2025,nakuru,Household,Here,10,500,5000,Cash
53200,6/4/2026,nakuru,Household,Discuss,50,10000,500000,cash
51047,5/3/1978,Mombasa,Personal Care,Safe,,50,,M-Pesa
51082,8/3/2024,Mombasa,Household,Vote,20,2000,40000,Cash
51786,5/1/1982,Nairobi,Household,Remain,,,,Cash
